Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Average_Annual_Percent_Growth
8,Medicaid/Durable Medical Products ($),State,6,Southwest,New Mexico,42.969,59.163,71.075,71.219,75.789,87.154,72.44,20.599,22.881,33.952,48.425,41.461,52.397,48.456,52.573,53.113,63.828,63.795,33.026,-1.5
8,Medicaid/Durable Medical Products ($),State,6,Southwest,Oklahoma,7.567,11.44,14.039,18.375,22.882,29.884,44.63,51.068,47.685,57.363,69.308,76.906,75.594,104.742,127.197,135.038,139.287,134.268,117.922,16.5
8,Medicaid/Durable Medical Products ($),State,6,Southwest,Texas,71.616,59.044,62.661,64.508,73.463,80.718,74.472,57.382,67.198,85.5,110.53,122.774,109.969,109.829,121.941,132.119,85.399,95.012,105.46,2.2
8,Medicaid/Durable Medical Products ($),Region,7,Rocky Mountains,,59.607,62.074,66.194,65.811,71.424,86.909,75.865,69.748,99.174,99.53,106.005,106.516,106.942,115.261,118.22,125.115,146.867,165.375,168.105,5.9
8,Medicaid/Durable Medical Products ($),State,7,Rocky Mountains,Colorado,69.312,73.538,78.317,80.168,82.362,99.161,75.705,57.875,137.938,128.559,133.004,129.102,119.446,119.742,120.131,127.97,161.084,172.495,175.254,5.3
8,Medicaid/Durable Medical Products ($),State,7,Rocky Mountains,Idaho,72.467,68.334,63.858,64.453,76.296,93.167,86.795,79.579,77.225,82.058,80.32,78.292,77.983,86.96,91.284,96.125,110.204,119.182,116.445,2.7
8,Medicaid/Durable Medical Products ($),State,7,Rocky Mountains,Montana,88.061,86.775,88.167,87.037,97.45,127.72,117.187,149.524,119.269,143.038,169.328,158.141,154.563,188.439,206.556,233.32,274.327,338.769,409.683,8.9
8,Medicaid/Durable Medical Products ($),State,7,Rocky Mountains,Utah,25.144,27.112,29.452,35.307,43.493,48.795,52.731,52.664,42.084,43.604,49.565,67.871,96.744,107.894,112.243,113.935,111.089,130.017,103.943,8.2
8,Medicaid/Durable Medical Products ($),State,7,Rocky Mountains,Wyoming,24.969,38.552,70.682,34.362,31.302,33.053,39.787,44.466,44.56,48.367,64.607,77.125,70.469,82.974,74.72,75.093,93.392,122.136,148.885,10.4
8,Medicaid/Durable Medical Products ($),Region,8,Far West,,31.285,30.801,30.433,33.056,37.98,42.329,48.517,54.469,47.228,43.746,58.323,57.475,50.532,46.635,49.095,63.38,61.436,66.965,68.35,4.4
8,Medicaid/Durable Medical Products ($),State,8,Far West,Alaska,105.114,109.049,103.72,83.384,89.549,108.069,129.154,94.965,151.284,165.708,208.866,192.592,187.251,211.295,240.383,184.786,211.054,206.447,189.175,3.3
8,Medicaid/Durable Medical Products ($),State,8,Far West,California,31.551,30.786,29.667,29.03,33.979,37.265,44.041,50.767,42.002,35.832,49.017,48.48,40.419,37.363,36.824,54.394,50.754,57.701,60.27,3.7
8,Medicaid/Durable Medical Products ($),State,8,Far West,Hawaii,31.794,30.579,29.563,35.009,59.754,63.278,52.598,28.792,35.897,30.743,42.583,45.075,41.248,39.731,39.062,38.194,40.389,37.908,36.346,0.7
8,Medicaid/Durable Medical Products ($),State,8,Far West,Nevada,35.976,45.633,53.147,71.794,100.824,115.326,134.391,138.347,123.63,144.01,139.001,154.739,115.303,77.658,90.128,109.822,123.047,155.662,191.239,9.7
8,Medicaid/Durable Medical Products ($),State,8,Far West,Oregon,25.306,28.817,33.694,37.686,37.42,31.506,26.959,21.456,26.54,33.876,72.914,72.637,83.891,58.016,55.867,52.441,48.925,38.584,60.528,5
8,Medicaid/Durable Medical Products ($),State,8,Far West,Washington,24.444,22.646,25.66,54.5,54.272,68.801,74.695,88.174,78.306,90.534,105.277,99.041,98.479,101.14,126.188,128.356,137.237,133.245,109.43,8.7
9,Medicaid/Nursing Home Care ($),United States,0,United States,,779.985,751.008,742.07,752.694,753.634,802.674,836.052,867.12,904.021,932.849,938.994,878.569,879.105,892.697,899.509,906.34,923.086,923.739,887.738,0.7
9,Medicaid/Nursing Home Care ($),Region,1,New England,,1588.683,1584.945,1464.338,1569.507,1546.707,1474.815,1635.748,1513.487,1556.173,1614.631,1576.826,1455.624,1573.592,1668.89,1645.998,1657.445,1522.524,1446.235,1385.386,-0.8
9,Medicaid/Nursing Home Care ($),State,1,New England,Connecticut,1977.641,2215.645,2163.381,2159.564,2093.996,2171.55,2391.982,2455.165,2583.946,2654.618,2650.362,2366.768,2227.192,2206.503,2378.341,2676.702,2596.166,2529.631,2352.989,1
9,Medicaid/Nursing Home Care ($),State,1,New England,Maine,1306.047,1237.84,1216.533,1250.99,1208.564,1132.273,1145.586,1085.043,1038.053,1075.339,818.835,572.685,911.1,807.653,683.774,771.831,693.45,697.988,678.642,-3.6
9,Medicaid/Nursing Home Care ($),State,1,New England,Massachusetts,1600.294,1624.136,1320.108,1460.542,1490.976,1316.089,1462.935,1236.277,1285.737,1380.681,1379.213,1354.576,1543.529,1662.517,1614.331,1507.177,1293.789,1193.843,1147.157,-1.8
9,Medicaid/Nursing Home Care ($),State,1,New England,New Hampshire,1926.461,1626.051,1628.511,1760.864,1667.594,1748.911,2357.464,2438.924,2267.025,2356.192,2173.732,2234.097,1762.657,2679.322,2292.025,2209.694,2235.556,2127.811,2133.86,0.6
9,Medicaid/Nursing Home Care ($),State,1,New England,Rhode Island,1187.439,1076.701,1352.945,1647.053,1439.338,1445.848,1633.391,1596.455,1600.256,1513.097,1646.795,1641.561,1626.462,1755.601,1744.193,1769.41,1860.011,1790.522,1768.755,2.2
9,Medicaid/Nursing Home Care ($),State,1,New England,Vermont,823.877,741.162,672.876,596.421,562.461,562.869,631.948,599.963,585.709,573.025,628.8,588.545,603.549,628.036,636.551,563.029,668.732,629.069,600.806,-1.7
9,Medicaid/Nursing Home Care ($),Region,2,Mideast,,1286.835,1285.51,1306.991,1334.275,1350.989,1482.598,1542.594,1698.611,1737.207,1962.409,1913.955,1819.566,1735.275,1681.262,1711.823,1647.381,1673.207,1756.697,1570.614,1.1
9,Medicaid/Nursing Home Care ($),State,2,Mideast,Delaware,1105.022,982.209,917.206,920.579,920.996,969.722,887.903,853.484,817.43,912.594,980.402,1043.609,1012.003,1050.317,992.573,987.537,1024.156,1153.561,1096.98,0
9,Medicaid/Nursing Home Care ($),State,2,Mideast,District of Columbia,1184.101,1227.84,1190.259,1184.851,1135.397,1005.054,985.903,955.482,915.454,880.535,946.125,969.14,1043.12,917.768,842.486,857.75,834.982,892.811,927.592,-1.3
9,Medicaid/Nursing Home Care ($),State,2,Mideast,Maryland,845.954,779.654,760.815,765.018,741.437,556.563,571.838,963.07,923.183,1038.563,1198.947,1220.79,1257.172,1289.556,1346.668,1420.074,1491.907,1535.795,1386.523,2.8
9,Medicaid/Nursing Home Care ($),State,2,Mideast,New Jersey,1432.091,1292.196,1350.953,1441.196,1421.067,1483.097,1605.164,1635.993,1732.1,1995.83,1422.507,1748.245,1863.553,1900.349,2466.681,2189.685,2178.049,2207.786,2227.87,2.5
9,Medicaid/Nursing Home Care ($),State,2,Mideast,New York,1448.195,1450.878,1545.56,1536.644,1584.136,1841.388,1838.468,1997.699,1920.624,2018.424,2020.364,1785.062,1621.024,1546.737,1438.53,1504.782,1524.387,1657.74,1468.966,0.1
9,Medicaid/Nursing Home Care ($),State,2,Mideast,Pennsylvania,1046.418,1140.273,1024.337,1103.309,1102.258,1232.694,1550.645,1523.815,1801.063,2344.171,2371.183,2298.462,2264.207,2182.975,2313.89,1945.161,1976.104,1972.891,1673.34,2.6
9,Medicaid/Nursing Home Care ($),Region,3,Great Lakes,,785.151,823.923,847.014,852.712,871.685,941.868,1018.143,1031.533,1207.722,1166.897,1354.747,1204.349,1150.503,1115.181,1088.401,1002.058,1002.578,980.1,970.094,1.2
9,Medicaid/Nursing Home Care ($),State,3,Great Lakes,Illinois,591.789,702.907,682.764,650.455,642.395,706.597,657.539,635.041,691.587,779.286,753.887,762.707,725.746,702.023,691.972,592.525,648.689,608.494,669.026,0.7
9,Medicaid/Nursing Home Care ($),State,3,Great Lakes,Indiana,1581.18,1455.631,1389.608,1329.672,1197.119,1366.196,1128.596,1150.658,1130.357,1046.906,1032.866,1005.041,934.145,1065.762,1593.643,1025.37,1143.529,1320.814,1107.544,-2
9,Medicaid/Nursing Home Care ($),State,3,Great Lakes,Michigan,498.086,531.606,642.422,677.236,728.732,811.623,940.73,768.403,1255.445,833.799,1442.132,880.711,1167.541,1109.049,959.233,959.583,907.264,898.547,869.204,3.1
9,Medicaid/Nursing Home Care ($),State,3,Great Lakes,Ohio,895.446,882.087,891.848,917.6,975.534,1010.163,1236.557,1424.214,1575.25,1686.169,1628.99,1587.921,1578.628,1640.252,1483.66,1465.242,1461.425,1402.988,1351.31,2.3
9,Medicaid/Nursing Home Care ($),State,3,Great Lakes,Wisconsin,1098.727,1127.415,1179.95,1249.099,1337.151,1437.745,1790.785,1967.138,1930.753,2029.583,2677.947,2499.454,1522.629,1134.645,1010.193,1056.961,970.63,884.037,1062.17,-0.2
9,Medicaid/Nursing Home Care ($),Region,4,Plains,,1096.212,1082.421,984.717,993.735,991.384,1030.911,962.905,1028.749,965.325,1036.085,874.015,810.729,915.553,925.379,894.705,892.34,933.227,935.681,873.378,-1.3
9,Medicaid/Nursing Home Care ($),State,4,Plains,Iowa,1050.202,1003.542,993.19,975.198,1006.014,1093.797,748.962,752.805,810.555,1030.5,448.065,335.748,925.57,809.402,739.385,720.217,724.764,727.367,654.611,-2.6
9,Medicaid/Nursing Home Care ($),State,4,Plains,Kansas,1003.239,1239.885,961.19,1078.194,894.922,925.075,846.885,853.103,780.32,1023.134,713.581,819.456,738.225,820.425,741.89,742.732,874.937,871.918,851.867,-0.9
9,Medicaid/Nursing Home Care ($),State,4,Plains,Minnesota,1579.416,1517.351,1508.822,1509.687,1549.604,1504.014,1394.464,1487.523,1536.563,1522.427,1515.433,1347.198,1329.597,1245.475,1188.453,1152.462,1100.31,1061.151,977.31,-2.6
9,Medicaid/Nursing Home Care ($),State,4,Plains,Missouri,736.029,754.927,576.916,574.586,600.275,667.685,739.141,743.462,651.855,710.901,555.371,540.438,641.493,741.828,725.168,758.698,830.466,866.997,815.767,0.6
9,Medicaid/Nursing Home Care ($),State,4,Plains,Nebraska,962.156,915.43,916.374,927.293,895.011,916.624,941.454,1429.53,1036.443,1062.849,1214.812,1003.035,1283.005,1207.704,1202.007,1098.059,1225.574,1235.97,1127.764,0.9
9,Medicaid/Nursing Home Care ($),State,4,Plains,North Dakota,1884.613,1365.445,1293.594,1305.479,1197.707,1229.221,810.838,903.234,988.67,1099.104,906.786,1049.996,1120.224,1286.616,1466.879,1446.813,1574.567,1496.583,1456.237,-1.4
9,Medicaid/Nursing Home Care ($),State,4,Plains,South Dakota,1263.223,1206.521,1222.211,1292.042,1276.948,1254.363,1290.306,1257.669,1114.963,1259.953,1013.263,1093.489,699.594,700.934,747.793,789.053,789.203,830.458,812.407,-2.4
9,Medicaid/Nursing Home Care ($),Region,5,Southeast,,613.654,573.658,572.762,588.051,570.07,605.079,606.988,625.115,632.443,680.922,701.981,663.881,722.002,773.713,776.442,814.266,861.594,851.039,838.426,1.7
9,Medicaid/Nursing Home Care ($),State,5,Southeast,Alabama,608.225,615.766,612.504,672.861,721.235,727.309,978.125,974.986,1022.848,1004.64,918.473,853.033,909.152,889.922,958.243,989.011,1089.121,1078.157,1004.095,2.8
9,Medicaid/Nursing Home Care ($),State,5,Southeast,Arkansas,561.578,595.032,650.113,736.603,747.94,777.403,674.612,570.468,484.988,492.314,647.901,708.578,711.365,676.223,631.393,688.903,784.8,844.139,854.065,2.4
9,Medicaid/Nursing Home Care ($),State,5,Southeast,Florida,656.798,518.691,501.146,556,613.136,674.842,737.759,791.749,798.572,820.45,804.707,850.241,943.63,969.996,946.649,1028.427,1078.486,1002.816,1015.383,2.4
9,Medicaid/Nursing Home Care ($),State,5,Southeast,Georgia,576.342,524.805,507.742,502.318,495.07,519.713,568.574,579.923,614.295,708.776,682.212,619.759,629.448,730.258,703.513,642.128,687.974,698.232,647.564,0.6
9,Medicaid/Nursing Home Care ($),State,5,Southeast,Kentucky,475.942,452.396,467.442,481.83,465.71,477.545,573.074,627.213,684.775,765.12,756.345,811.976,751.028,816.426,899.191,914.681,967.668,999.123,954.387,3.9
9,Medicaid/Nursing Home Care ($),State,5,Southeast,Louisiana,719.127,755.224,813.615,751.96,740.173,754.362,497.438,521.19,438.027,475.231,409.943,155.62,594.35,604.768,601.92,603.031,679.13,666.302,663.145,-0.4
9,Medicaid/Nursing Home Care ($),State,5,Southeast,Mississippi,327.417,399.126,368.889,397.886,392.357,435.705,388.942,470.629,487.418,517.804,538.899,547.847,591.057,665.75,681.15,775.217,853.248,843.366,873.377,5.6
9,Medicaid/Nursing Home Care ($),State,5,Southeast,North Carolina,796.703,756.183,786.641,800.164,781.884,797.611,719.861,718.503,741.904,749.011,746.076,732.259,707.265,823.417,812.795,788.616,788.068,802.597,784.531,-0.1
9,Medicaid/Nursing Home Care ($),State,5,Southeast,South Carolina,732.118,688.568,641.432,653.049,638.592,639.949,462.259,439.258,449.46,457.792,444.616,472.492,442.843,527.713,530.872,556.941,656.442,657.902,677.517,-0.4
9,Medicaid/Nursing Home Care ($),State,5,Southeast,Tennessee,474.993,455.937,477.025,466.643,344.876,395.689,401.09,421.922,406.735,455.568,444.558,509.8,547.231,605.55,640.786,768.702,756.083,698.432,703.445,2.2
9,Medicaid/Nursing Home Care ($),State,5,Southeast,Virginia,836.808,719.933,675.684,651.369,623.664,657.367,658.607,686.091,751.772,990.663,1578.836,921.436,972.889,935.806,919.775,945.568,945.277,976.442,915.103,0.5
9,Medicaid/Nursing Home Care ($),State,5,Southeast,West Virginia,551.068,495.424,485.17,496.786,500.169,570.03,690.711,642.37,650.641,692.851,713.62,729.411,751.101,938.762,886.258,911.75,977.006,1037.082,1038.352,3.6
9,Medicaid/Nursing Home Care ($),Region,6,Southwest,,542.438,463.283,443.961,427.387,415.969,451.302,420.556,453.1,456.026,481.157,509.167,495.064,444.965,436.569,412.891,450.799,448.322,437.36,438.896,-1.2
9,Medicaid/Nursing Home Care ($),State,6,Southwest,Arizona,29.561,21.427,16.058,16.904,15.992,15.756,28.727,26.061,26.883,24.595,24.039,21.131,21.367,21.404,21.784,17.211,18.281,27.682,24.267,-1.1
9,Medicaid/Nursing Home Care ($),State,6,Southwest,New Mexico,663.559,618.157,606.973,457.008,375.059,366.317,381.609,402.456,409.317,405.406,400.469,358.468,346.982,389.918,437.513,423.734,385.528,333.743,69.653,-11.8
9,Medicaid/Nursing Home Care ($),State,6,Southwest,Oklahoma,848.376,735.776,715.943,654.688,647.974,693.105,716.37,701.454,555.915,511.071,685.193,682.864,687.11,739.055,702.369,705.635,753.409,786.719,698.037,-1.1
9,Medicaid/Nursing Home Care ($),State,6,Southwest,Texas,593.184,504.907,485.934,483.995,477.028,527.926,476.657,522.918,548.526,605.839,634.34,642.14,565.681,540.393,502.812,562.544,553.684,540.134,598.638,0.1
9,Medicaid/Nursing Home Care ($),Region,7,Rocky Mountains,,721.283,655.876,631.872,635.841,652.423,725.448,818.07,828.607,841.525,870.863,799.587,789.536,758.843,745.751,796.463,801.212,883.085,865.229,841.297,0.9
9,Medicaid/Nursing Home Care ($),State,7,Rocky Mountains,Colorado,673.033,603.882,555.106,547.191,575.367,652.384,860.738,956.476,1033.48,997.85,949.27,971.324,956.587,945.824,983.034,971.645,1056.039,1020.402,1004.467,2.2
9,Medicaid/Nursing Home Care ($),State,7,Rocky Mountains,Idaho,1083.583,925.859,874.186,821.136,800.019,864.452,800.328,893.438,849.707,764.218,714.172,636.528,622.177,617.681,583.877,606.107,708.609,736.927,713.054,-2.3
9,Medicaid/Nursing Home Care ($),State,7,Rocky Mountains,Montana,643.033,649.073,700.198,748.29,749.396,736.211,818.922,782.698,647.881,1100.875,887.681,847.625,900.396,822.323,876.437,896.596,881.025,857.496,836.976,1.5
9,Medicaid/Nursing Home Care ($),State,7,Rocky Mountains,Utah,666.924,609.834,601.602,576.224,577.547,647.584,615.109,487.491,509.195,522.113,516.175,497.269,457.894,446.244,600.594,604.819,725.79,675.246,617.668,-0.4
9,Medicaid/Nursing Home Care ($),State,7,Rocky Mountains,Wyoming,713.729,633.975,617.202,829.148,920.473,1151.489,1166.603,1115.856,1025.061,1036.1,768.1,838.419,665.099,699.123,686.57,700.265,696.213,751.94,712.861,0
9,Medicaid/Nursing Home Care ($),Region,8,Far West,,326.047,306.288,308.241,303.329,304.417,315.486,327.616,342.708,371.008,346.266,366.884,350.825,363.542,380.075,397.488,462.632,477.679,466.099,481.033,2.2
9,Medicaid/Nursing Home Care ($),State,8,Far West,Alaska,818.086,671.745,629.607,607.44,539.482,465.199,653.268,575.91,565.135,617.952,747.531,857.345,918.598,961.293,1039.488,1024.424,907.028,769.202,944.283,0.8
9,Medicaid/Nursing Home Care ($),State,8,Far West,California,234.356,219.199,221.621,222.355,231.845,246.249,257.055,275.422,286.012,277.164,314.396,306.049,306.143,331.393,348.828,421.967,434.722,424.056,447.023,3.7
9,Medicaid/Nursing Home Care ($),State,8,Far West,Hawaii,721.01,668.738,669.056,968.749,1994.714,2180.847,1730.425,748.903,614.055,680.07,695.428,656.087,649.601,672.948,701.6,721.331,786.303,852.846,772.194,0.4
9,Medicaid/Nursing Home Care ($),State,8,Far West,Nevada,845.026,851.063,884.034,717.113,570.892,560.332,548.154,506.84,546.787,646.809,676.328,664.52,589.652,787.189,804.651,804.673,851.883,828.755,713.408,-0.9
9,Medicaid/Nursing Home Care ($),State,8,Far West,Oregon,806.198,687.139,612.648,531.797,504.802,485.347,397.455,421.012,602.437,547.981,536.485,422.35,429.486,526.352,588.55,642.963,721.557,722.516,689.906,-0.9
9,Medicaid/Nursing Home Care ($),State,8,Far West,Washington,811.156,780.371,783.139,712.89,619.504,602.24,619.864,646.881,762.726,669.72,574.312,538.674,676.231,543.146,533.704,565.169,579.199,544.225,528.239,-2.4
10,"Medicaid/Other Health, Residential, and Personal Care ($)",United States,0,United States,,516.189,501.506,543.507,598.333,669.664,747.313,820.281,884.292,933.355,948.283,975.473,990.382,1005.792,1044.251,1076.677,1158.87,1249.158,1245.263,1271.746,5.1
10,"Medicaid/Other Health, Residential, and Personal Care ($)",Region,1,New England,,913.207,1010.024,1049.509,1290.555,1521.322,1458.413,1353.917,1493.847,1605.334,1707.826,1677.798,1773.003,1851.322,1983.163,1983.161,2015.368,2044.156,2024.733,2185.474,5
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,1,New England,Connecticut,1122.887,1321.627,1301.188,1410.616,1643.048,1378.581,1535.72,1664.674,1955.792,2082.976,1874.873,1995.517,1555.292,2127.426,1821.227,2192.213,2065.962,2523.642,3325.328,6.2
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,1,New England,Maine,737.062,805.764,959.511,950.213,1183.973,1571.226,1677.607,2251.553,2706.513,2740.107,2334.64,2140.313,2926.777,3150.484,3197.121,3021.484,2708.549,2874.921,2804.9,7.7
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,1,New England,Massachusetts,837.6,915.792,861.043,1253.916,1536.969,1391.673,1095.466,1140.485,1154.389,1246.044,1225.063,1330.764,1517.115,1368.25,1546.343,1641.34,1764.076,1588.835,1662.294,3.9
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,1,New England,New Hampshire,1293.029,1153.807,1236.097,1343.957,1418.721,1734.541,1819.202,2330.574,1874.431,2215.51,2172.338,2196.987,1894.756,2050.025,2084.007,2134.891,2228.821,2353.207,2306.938,3.3
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,1,New England,Rhode Island,895.05,1056.816,1558.011,1907.396,1871.468,1979.783,2031.981,2324.978,2417.094,2315.524,2808.188,2938.835,2904.751,3139.092,3203.844,3412.842,3804.738,3569.727,3315.261,7.5
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,1,New England,Vermont,819.7,831.379,870.479,936.061,1101.598,1149.254,1050.578,1113.808,1251.375,1451.784,1615.772,1799.668,1892.629,2073.555,1689.211,343.051,643.745,407.286,367.311,-4.4
10,"Medicaid/Other Health, Residential, and Personal Care ($)",Region,2,Mideast,,821.026,807.405,930.949,991.764,1096.559,1250.816,1354.284,1518.887,1622.788,1681.585,1778.976,1749.931,1874.595,1771.84,1788.048,1993.553,2067.057,2011.091,2066.783,5.3
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,2,Mideast,Delaware,852.336,997.698,1015.233,1080.96,1166.338,1240.263,1236.591,1317.183,1300.409,1362.203,1308.377,1213.708,1368.58,1370.491,1322.622,1342.715,1477.125,1499.273,1448.418,3
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,2,Mideast,District of Columbia,495.807,589.403,632.333,621.924,665.345,606.474,720.227,755.806,708.751,803.621,818.528,803.992,701.815,713.708,692.924,664.808,687.983,640.259,874.968,3.2
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,2,Mideast,Maryland,446.324,467.906,435.471,488.901,618.243,728.094,472.371,759.597,703.805,779.246,811.028,831.588,1201.663,1154.509,1200.97,1582.033,1604.491,1565.027,1604.835,7.4
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,2,Mideast,New Jersey,858.689,737.032,767.825,855.692,891.446,972.07,1113.915,1053.274,1170.449,1228.993,1278.678,1512.79,1529.779,1624.01,1875.26,2391.319,1960.696,2016.427,2049.665,5
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,2,Mideast,New York,991.059,1006.399,1238.805,1302.679,1417.361,1625.818,1845.071,2023.9,2147.294,2158.405,2212.028,2039.431,2164.149,2033.086,1994.177,2188.941,2421.061,2325.75,2423.101,5.1
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,2,Mideast,Pennsylvania,606.338,576.233,597.353,647.727,768.128,938.01,1065.003,1122.62,1240.583,1395.331,1609,1641.431,1724.117,1548.221,1584.418,1647.188,1602.86,1593.878,1575.587,5.4
10,"Medicaid/Other Health, Residential, and Personal Care ($)",Region,3,Great Lakes,,494.149,516.72,523.637,551.058,619.706,733.456,834.527,876.239,837.559,922.886,992.424,1032.204,1016.188,1024.24,1062.51,1034.678,1041.358,1024.282,975.611,3.9
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,3,Great Lakes,Illinois,444.388,533.981,547.245,557.105,641.957,759.13,816.716,889.477,902.09,939.475,1017.381,1113.893,987.87,1058.004,1122.639,1134.347,1152.62,1092.861,940.279,4.3
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,3,Great Lakes,Indiana,757.582,796.499,763.966,791.94,751.014,850.178,878.759,893.47,741.266,791.091,845.928,1021.753,1167.187,1231.211,1088.549,1141.749,1065.772,1089.536,1057.777,1.9
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,3,Great Lakes,Michigan,431.827,331.767,332.068,372.864,438.77,559.609,898.867,658.8,434.644,440.054,472.344,385.692,386.456,323.035,370.948,387.516,389.664,368.211,349.036,-1.2
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,3,Great Lakes,Ohio,394.03,414.832,436.345,488.607,580.248,663.099,603.393,834.293,936.883,1116.108,1235.95,1281.685,1359.843,1356.461,1414.469,1321.553,1340.199,1393.256,1454.081,7.5
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,3,Great Lakes,Wisconsin,839.014,926.214,910.131,879.597,937.873,1131.758,1285.477,1486.609,1524.221,1677.875,1707.568,1617.307,1381.349,1358.391,1452.675,1319.308,1403.629,1315.743,1206.935,2
10,"Medicaid/Other Health, Residential, and Personal Care ($)",Region,4,Plains,,787.399,772.831,845.112,1036.488,1117.151,1191.503,1216.318,1334.478,1365.651,1441.626,1549.624,1618.392,1719.016,1795.776,1802.962,1928.246,2026.383,2042.393,2013.299,5.4
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,4,Plains,Iowa,751.483,749.219,823.991,933.842,1085.845,1238.496,1285.037,1303.219,1530.796,1638.161,1671.353,1623.938,1728.815,1818.526,1901.986,1991.922,2011.272,2011.808,2020.688,5.6
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,4,Plains,Kansas,810.295,1028.633,877.872,1121.595,1113.43,1441.478,2041.54,2441.278,2487.925,2614.826,2690.644,2638.734,2286.243,2549.174,2628.01,2785.211,2661.634,2427.501,2573.177,6.6
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,4,Plains,Minnesota,1271.67,1175.518,1349.218,1764.839,1857.196,1707.882,1504.714,1761.953,1815.271,1995.723,2272.492,2499.246,2979.91,2961.211,2699.155,2735.884,2966.813,2972.191,2734.22,4.3
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,4,Plains,Missouri,370.904,411.953,494.377,590.749,662.685,756.715,765.362,812.258,794.486,809.387,862.986,895.91,854.127,904.939,970.993,1081.992,1173.116,1223.677,1221.956,6.8
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,4,Plains,Nebraska,588.745,518.967,554.234,630.563,658.413,743.702,853.582,848.365,884.495,996.449,1119.703,1213.536,1361.642,1488.168,1563.386,1646.838,1744.975,1888.63,2021.409,7.1
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,4,Plains,North Dakota,1873.969,1317.591,1284.189,1460.297,1635.069,1775.643,1871.287,2100.078,2182.57,2504.243,2334.805,2261.981,2242.913,2762.556,2761.992,2887.031,2982.451,3174.39,3268.63,3.1
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,4,Plains,South Dakota,946.873,916.689,984.762,1072.031,1152.248,1184.612,1156.1,1173.94,1157.911,1168.16,1224.325,1321.37,1336.236,1431.325,1508.663,1553.81,1607.069,1712.384,1653.499,3.1
10,"Medicaid/Other Health, Residential, and Personal Care ($)",Region,5,Southeast,,385.447,370.371,404.422,455.977,509.294,557.835,618.031,633.816,661.764,720.075,740.408,752.852,739.964,806.158,825.921,901.24,1084.147,1119.061,1148.632,6.3
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,5,Southeast,Alabama,428.209,389.116,387.873,392.269,460.161,454.285,884.549,501.035,481.616,574.064,492.304,496.803,570.753,550.748,550.071,609.837,709.567,746.152,709.568,2.8
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,5,Southeast,Arkansas,452.92,463.522,504.299,593.091,705.941,771.4,752.242,704.906,750.522,790.43,660.093,539.236,443.879,612.668,704.314,748.256,896.594,947.628,1104.229,5.1
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,5,Southeast,Florida,332.427,292.989,324.572,410.853,506.074,580.505,568.774,632.197,647.691,703.75,750.757,798.627,833.848,826.558,812.287,865.04,1016.585,986.194,928.526,5.9
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,5,Southeast,Georgia,301.337,280.662,316.713,377.133,391.498,415.268,449.584,436.04,481.954,523.747,593.155,645.484,547.036,778.997,603.302,574.482,1057.664,718.918,670.076,4.5
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,5,Southeast,Kentucky,236.388,218.675,241.888,255.649,265.602,321.751,432.725,561.268,624.287,736.061,783.734,779.492,742.111,824.807,816.487,879.765,1023.889,991.591,1136.553,9.1
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,5,Southeast,Louisiana,580.403,623.345,743.341,735.82,732.149,802.845,811.317,840.765,874.341,887.145,823.075,761.307,807.74,901.93,914.053,908.388,1055.239,1137.585,1113.466,3.7
10,"Medicaid/Other Health, Residential, and Personal Care ($)",State,5,Southeast,Mississippi,177.651,225.175,254.51,263.725,297.831,366.203,476.948,525.13,608.899,633.739,707.067,739.592,720.232,842.802,821.575,938.299,1039.095,1127.902,1180.781,11.1
